,id,sigungu,jibun,apt_name,exclusive_use_area,transaction_year_month,transaction_day,transaction_real_price,floor,year_of_completion,train_test,transaction_date,소비심리지수,아파트 매매 실거래 가격 지수,기준금리,GDP 성장률,apartment_id,recent_price,recent_jeonse,transaction_cnt,age,cluster
1836,TRAIN_2355,서울특별시 강남구 대치동,316,은마,76.79,201602,23,92500.0,2,1979,train,2016-02-23,117.6,75.5,1.5,0.7,46,88000.0,40000.0,28.0,37,2.0
1837,TRAIN_2083,서울특별시 강남구 대치동,1027,래미안대치팰리스,84.97,201602,24,141000.0,13,2015,train,2016-02-24,128.7,75.5,1.5,0.7,22,141929.0,97000.0,3.0,1,3.0
1838,TRAIN_2583,서울특별시 강남구 대치동,902,포스코더샵,139.54,201602,24,135500.0,6,2004,train,2016-02-24,117.6,75.5,1.5,0.7,50,135000.0,120000.0,2.0,12,2.0
1839,TRAIN_2583,서울특별시 강남구 대치동,902,포스코더샵,139.54,201602,24,135500.0,6,2004,train,2016-02-24,128.7,75.5,1.5,0.7,50,135000.0,120000.0,2.0,12,2.0
1840,TRAIN_2083,서울특별시 강남구 대치동,1027,래미안대치팰리스,84.97,201602,24,141000.0,13,2015,train,2016-02-24,117.6,75.5,1.5,0.7,22,141929.0,97000.0,3.0,1,3.0
1841,TRAIN_2357,서울특별시 강남구 대치동,316,은마,84.43,201602,26,110000.0,13,1979,train,2016-02-26,128.7,75.5,1.5,0.7,46,111500.0,55000.0,32.0,37,2.0
1842,TRAIN_2357,서울특별시 강남구 대치동,316,은마,84.43,201602,26,110000.0,13,1979,train,2016-02-26,117.6,75.5,1.5,0.7,46,111500.0,55000.0,32.0,37,2.0
1843,TRAIN_2275,서울특별시 강남구 대치동,890-49,선릉역대우아이빌(890-49),25.42,201602,26,20600.0,10,2004,train,2016-02-26,128.7,75.5,1.5,0.7,35,19800.0,10890.0,4.0,12,0.0
1844,TRAIN_2275,서울특별시 강남구 대치동,890-49,선릉역대우아이빌(890-49),25.42,201602,26,20600.0,10,2004,train,2016-02-26,117.6,75.5,1.5,0.7,35,19800.0,10890.0,4.0,12,0.0
1845,TRAIN_2359,서울특별시 강남구 대치동,316,은마,84.43,201602,27,109500.0,11,1979,train,2016-02-27,128.7,75.5,1.5,0.7,46,110000.0,55000.0,34.0,37,2.0
1846,TRAIN_2359,서울특별시 강남구 대치동,316,은마,84.43,201602,27,109500.0,11,1979,train,2016-02-27,117.6,75.5,1.5,0.7,46,110000.0,55000.0,34.0,37,2.0
1847,TRAIN_2358,서울특별시 강남구 대치동,316,은마,76.79,201602,27,99000.0,10,1979,train,2016-02-27,128.7,75.5,1.5,0.7,46,92500.0,40000.0,34.0,37,2.0
1848,TRAIN_2358,서울특별시 강남구 대치동,316,은마,76.79,201602,27,99000.0,10,1979,train,2016-02-27,117.6,75.5,1.5,0.7,46,92500.0,40000.0,34.0,37,2.0
1849,TRAIN_2011,서울특별시 강남구 대치동,988-4,대치효성,84.91,201602,28,81200.0,16,1999,train,2016-02-28,117.6,75.5,1.5,0.7,17,79500.0,68000.0,0.0,17,1.0
1850,TRAIN_2011,서울특별시 강남구 대치동,988-4,대치효성,84.91,201602,28,81200.0,16,1999,train,2016-02-28,128.7,75.5,1.5,0.7,17,79500.0,68000.0,0.0,17,1.0
1851,TRAIN_2295,서울특별시 강남구 대치동,975-20,세영팔레스타운,84.85,201602,29,72500.0,2,2002,train,2016-02-29,117.6,75.5,1.5,0.7,38,73900.0,60000.0,1.0,14,1.0
1852,TRAIN_2269,서울특별시 강남구 대치동,602,선경3차,76.6,201602,29,82700.0,9,1990,train,2016-02-29,128.7,75.5,1.5,0.7,34,81000.0,62000.0,1.0,26,1.0
1853,TRAIN_2295,서울특별시 강남구 대치동,975-20,세영팔레스타운,84.85,201602,29,72500.0,2,2002,train,2016-02-29,128.7,75.5,1.5,0.7,38,73900.0,60000.0,1.0,14,1.0
1854,TRAIN_2269,서울특별시 강남구 대치동,602,선경3차,76.6,201602,29,82700.0,9,1990,train,2016-02-29,117.6,75.5,1.5,0.7,34,81000.0,62000.0,1.0,26,1.0
1855,TRAIN_2360,서울특별시 강남구 대치동,316,은마,76.79,201603,01,91500.0,1,1979,train,2016-03-01,120.1,75.3,1.5,0.7,46,99000.0,40000.0,38.0,37,2.0
1856,TRAIN_2362,서울특별시 강남구 대치동,316,은마,76.79,201603,01,94800.0,4,1979,train,2016-03-01,120.1,75.3,1.5,0.7,46,99000.0,40000.0,38.0,37,2.0
1857,TRAIN_2218,서울특별시 강남구 대치동,506,선경1차(1동-7동),117.7,201603,01,160000.0,5,1983,train,2016-03-01,120.1,75.3,1.5,0.7,32,150000.0,82500.0,5.0,33,3.0
1858,TRAIN_2361,서울특별시 강남구 대치동,316,은마,76.79,201603,01,95500.0,13,1979,train,2016-03-01,120.1,75.3,1.5,0.7,46,99000.0,40000.0,38.0,37,2.0
1859,TRAIN_2312,서울특별시 강남구 대치동,66,"쌍용대치아파트1동,2동,3동,5동,6동",128.03,201603,02,149500.0,8,1983,train,2016-03-02,120.1,75.3,1.5,0.7,42,130000.0,62000.0,2.0,33,2.0
1860,TRAIN_2363,서울특별시 강남구 대치동,316,은마,76.79,201603,02,89000.0,1,1979,train,2016-03-02,120.1,75.3,1.5,0.7,46,95500.0,40000.0,40.0,37,2.0
1861,TRAIN_1820,서울특별시 강남구 대치동,1014-3,대치삼성,59.88,201603,03,76000.0,18,2000,train,2016-03-03,120.1,75.3,1.5,0.7,9,77000.0,56000.0,1.0,16,1.0
1862,TRAIN_2364,서울특별시 강남구 대치동,316,은마,84.43,201603,03,110500.0,10,1979,train,2016-03-03,120.1,75.3,1.5,0.7,46,109500.0,55000.0,40.0,37,2.0
1863,TRAIN_1798,서울특별시 강남구 대치동,891-23,대우아이빌명문가(891-23),33.06,201603,04,25800.0,11,2004,train,2016-03-04,120.1,75.3,1.5,0.7,4,22000.0,12100.000000000002,2.0,12,0.0
1864,TRAIN_2365,서울특별시 강남구 대치동,316,은마,76.79,201603,04,96000.0,7,1979,train,2016-03-04,120.1,75.3,1.5,0.7,46,89000.0,40000.0,41.0,37,2.0
1865,TRAIN_1952,서울특별시 강남구 대치동,63,"대치우성아파트1동,2동,3동,5동,6동,7동",84.69,201603,04,104500.0,11,1984,train,2016-03-04,120.1,75.3,1.5,0.7,11,103700.0,65000.0,0.0,32,2.0
1866,TRAIN_2029,서울특별시 강남구 대치동,670,동부센트레빌,121.74,201603,05,190000.0,18,2005,train,2016-03-05,120.1,75.3,1.5,0.7,20,188000.0,157000.0,9.0,11,3.0
1867,TRAIN_2276,서울특별시 강남구 대치동,890-49,선릉역대우아이빌(890-49),28.34,201603,05,23000.0,12,2004,train,2016-03-05,120.1,75.3,1.5,0.7,35,20600.0,11330.000000000002,6.0,12,0.0
1868,TRAIN_2277,서울특별시 강남구 대치동,890-49,선릉역대우아이빌(890-49),28.34,201603,05,23470.0,13,2004,train,2016-03-05,120.1,75.3,1.5,0.7,35,20600.0,11330.000000000002,6.0,12,0.0
1869,TRAIN_1736,서울특별시 강남구 대치동,503,개포우성1,127.61,201603,05,172500.0,2,1983,train,2016-03-05,120.1,75.3,1.5,0.7,0,190000.0,94000.0,4.0,33,3.0
1870,TRAIN_2030,서울특별시 강남구 대치동,670,동부센트레빌,145.83,201603,06,196000.0,22,2005,train,2016-03-06,120.1,75.3,1.5,0.7,20,210000.0,160000.0,10.0,11,3.0
1871,TRAIN_2366,서울특별시 강남구 대치동,316,은마,76.79,201603,07,94500.0,14,1979,train,2016-03-07,120.1,75.3,1.5,0.7,46,96000.0,40000.0,42.0,37,2.0
1872,TRAIN_2367,서울특별시 강남구 대치동,316,은마,76.79,201603,07,91000.0,1,1979,train,2016-03-07,120.1,75.3,1.5,0.7,46,96000.0,40000.0,42.0,37,2.0
1873,TRAIN_2607,서울특별시 강남구 대치동,1007-1,풍림아이원3차(1007-1),111.54,201603,08,95500.0,9,2004,train,2016-03-08,120.1,75.3,1.5,0.7,55,94000.0,51700.00000000001,0.0,12,1.0
1874,TRAIN_2368,서울특별시 강남구 대치동,316,은마,84.43,201603,09,113000.0,10,1979,train,2016-03-09,120.1,75.3,1.5,0.7,46,110500.0,55000.0,44.0,37,2.0
1875,TRAIN_1821,서울특별시 강남구 대치동,1014-3,대치삼성,59.88,201603,09,76000.0,8,2000,train,2016-03-09,120.1,75.3,1.5,0.7,9,76000.0,56000.0,1.0,16,1.0
1876,TRAIN_2369,서울특별시 강남구 대치동,316,은마,76.79,201603,10,93800.0,5,1979,train,2016-03-10,120.1,75.3,1.5,0.7,46,91000.0,40000.0,45.0,37,2.0
1877,TRAIN_1799,서울특별시 강남구 대치동,891-23,대우아이빌명문가(891-23),34.2,201603,11,24900.0,9,2004,train,2016-03-11,120.1,75.3,1.5,0.7,4,25800.0,14190.000000000002,3.0,12,0.0
1878,TRAIN_1822,서울특별시 강남구 대치동,1014-3,대치삼성,97.35,201603,12,113000.0,6,2000,train,2016-03-12,120.1,75.3,1.5,0.7,9,120000.0,93000.0,2.0,16,1.0
1879,TRAIN_1900,서울특별시 강남구 대치동,888,대치아이파크,59.96,201603,12,94500.0,6,2008,train,2016-03-12,120.1,75.3,1.5,0.7,10,94800.0,73000.0,5.0,8,2.0
1880,TRAIN_2370,서울특별시 강남구 대치동,316,은마,76.79,201603,12,96000.0,7,1979,train,2016-03-12,120.1,75.3,1.5,0.7,46,93800.0,40000.0,46.0,37,2.0
1881,TRAIN_2184,서울특별시 강남구 대치동,893,롯데캐슬,107.91,201603,12,98500.0,5,2002,train,2016-03-12,120.1,75.3,1.5,0.7,24,95000.0,75000.0,0.0,14,1.0
1882,TRAIN_2084,서울특별시 강남구 대치동,1027,래미안대치팰리스,84.99,201603,12,141500.0,20,2015,train,2016-03-12,120.1,75.3,1.5,0.7,22,141000.0,97000.0,5.0,1,3.0
1883,TRAIN_2018,서울특별시 강남구 대치동,938-11,동민맥스빌A동,84.9,201603,13,62000.0,2,2004,train,2016-03-13,120.1,75.3,1.5,0.7,18,70000.0,63000.0,0.0,12,1.0
1884,TRAIN_2085,서울특별시 강남구 대치동,1027,래미안대치팰리스,94.5,201603,14,155800.0,24,2015,train,2016-03-14,120.1,75.3,1.5,0.7,22,161000.0,110000.0,6.0,1,3.0
1885,TRAIN_2618,서울특별시 강남구 대치동,511,한보미도맨션1,128.01,201603,14,163000.0,13,1983,train,2016-03-14,120.1,75.3,1.5,0.7,60,162800.0,99000.0,4.0,33,3.0
1886,TRAIN_2371,서울특별시 강남구 대치동,316,은마,76.79,201603,14,96500.0,7,1979,train,2016-03-14,120.1,75.3,1.5,0.7,46,96000.0,40000.0,46.0,37,2.0
1887,TRAIN_2619,서울특별시 강남구 대치동,511,한보미도맨션1,128.01,201603,15,157500.0,6,1983,train,2016-03-15,120.1,75.3,1.5,0.7,60,163000.0,99000.0,5.0,33,3.0
1888,TRAIN_1800,서울특별시 강남구 대치동,891-23,대우아이빌명문가(891-23),33.06,201603,15,25100.0,8,2004,train,2016-03-15,120.1,75.3,1.5,0.7,4,24900.0,13695.000000000002,4.0,12,0.0
1889,TRAIN_1823,서울특별시 강남구 대치동,1014-3,대치삼성,97.35,201603,15,116000.0,2,2000,train,2016-03-15,120.1,75.3,1.5,0.7,9,113000.0,93000.0,3.0,16,1.0
1890,TRAIN_2373,서울특별시 강남구 대치동,316,은마,76.79,201603,15,89500.0,1,1979,train,2016-03-15,120.1,75.3,1.5,0.7,46,96500.0,40000.0,47.0,37,2.0
1891,TRAIN_2372,서울특별시 강남구 대치동,316,은마,84.43,201603,15,109000.0,5,1979,train,2016-03-15,120.1,75.3,1.5,0.7,46,113000.0,55000.0,47.0,37,2.0
1892,TRAIN_2031,서울특별시 강남구 대치동,670,동부센트레빌,145.83,201603,16,213000.0,17,2005,train,2016-03-16,120.1,75.3,1.5,0.7,20,196000.0,160000.0,11.0,11,3.0
1893,TRAIN_2270,서울특별시 강남구 대치동,602,선경3차,76.6,201603,16,81500.0,2,1990,train,2016-03-16,120.1,75.3,1.5,0.7,34,82700.0,62000.0,3.0,26,1.0
1894,TRAIN_1953,서울특별시 강남구 대치동,63,"대치우성아파트1동,2동,3동,5동,6동,7동",115.59,201603,16,128500.0,8,1984,train,2016-03-16,120.1,75.3,1.5,0.7,11,130000.0,55000.0,1.0,32,2.0
1895,TRAIN_2185,서울특별시 강남구 대치동,893,롯데캐슬,107.91,201603,17,94700.0,3,2002,train,2016-03-17,120.1,75.3,1.5,0.7,24,98500.0,75000.0,1.0,14,1.0
1896,TRAIN_2374,서울특별시 강남구 대치동,316,은마,76.79,201603,17,95500.0,10,1979,train,2016-03-17,120.1,75.3,1.5,0.7,46,89500.0,40000.0,49.0,37,2.0
1897,TRAIN_1824,서울특별시 강남구 대치동,1014-3,대치삼성,84.58,201603,18,97000.0,9,2000,train,2016-03-18,120.1,75.3,1.5,0.7,9,103500.0,86000.0,4.0,16,1.0
1898,TRAIN_2375,서울특별시 강남구 대치동,316,은마,76.79,201603,18,97500.0,4,1979,train,2016-03-18,120.1,75.3,1.5,0.7,46,95500.0,40000.0,50.0,37,2.0
1899,TRAIN_1954,서울특별시 강남구 대치동,63,"대치우성아파트1동,2동,3동,5동,6동,7동",84.69,201603,18,105000.0,13,1984,train,2016-03-18,120.1,75.3,1.5,0.7,11,104500.0,65000.0,2.0,32,2.0
1900,TRAIN_1807,서울특별시 강남구 대치동,891-28,대치동우정에쉐르1,79.07,201603,19,52000.0,7,2004,train,2016-03-19,120.1,75.3,1.5,0.7,6,52000.0,48000.0,1.0,12,0.0
1901,TRAIN_1818,서울특별시 강남구 대치동,890-42,대치동우정에쉐르2(890-42),68.59,201603,20,55000.0,6,2004,train,2016-03-20,120.1,75.3,1.5,0.7,7,50500.0,40000.0,0.0,12,0.0
1902,TRAIN_2336,서울특별시 강남구 대치동,950-3,월드빌,107.26,201603,20,73000.0,1,2004,train,2016-03-20,120.1,75.3,1.5,0.7,45,94700.0,52085.00000000001,0.0,12,1.0
1903,TRAIN_2313,서울특별시 강남구 대치동,66,"쌍용대치아파트1동,2동,3동,5동,6동",83.56,201603,22,114000.0,7,1983,train,2016-03-22,120.1,75.3,1.5,0.7,42,107000.0,58000.0,3.0,33,2.0
1904,TRAIN_1737,서울특별시 강남구 대치동,503,개포우성1,127.61,201603,22,170000.0,1,1983,train,2016-03-22,120.1,75.3,1.5,0.7,0,172500.0,94000.0,4.0,33,3.0
1905,TRAIN_2376,서울특별시 강남구 대치동,316,은마,76.79,201603,23,97000.0,9,1979,train,2016-03-23,120.1,75.3,1.5,0.7,46,97500.0,40000.0,51.0,37,2.0
1906,TRAIN_2669,서울특별시 강남구 대치동,511,한보미도맨션2,84.96,201603,23,114000.0,6,1985,train,2016-03-23,120.1,75.3,1.5,0.7,61,89000.0,70000.0,3.0,31,3.0
1907,TRAIN_1956,서울특별시 강남구 대치동,63,"대치우성아파트1동,2동,3동,5동,6동,7동",84.69,201603,24,104000.0,10,1984,train,2016-03-24,120.1,75.3,1.5,0.7,11,105000.0,65000.0,3.0,32,2.0
1908,TRAIN_2620,서울특별시 강남구 대치동,511,한보미도맨션1,84.48,201603,24,109500.0,1,1983,train,2016-03-24,120.1,75.3,1.5,0.7,60,121000.0,72000.0,6.0,33,3.0
1909,TRAIN_2377,서울특별시 강남구 대치동,316,은마,84.43,201603,24,111500.0,8,1979,train,2016-03-24,120.1,75.3,1.5,0.7,46,109000.0,55000.0,52.0,37,2.0
1910,TRAIN_2621,서울특별시 강남구 대치동,511,한보미도맨션1,128.01,201603,24,159250.0,7,1983,train,2016-03-24,120.1,75.3,1.5,0.7,60,157500.0,99000.0,6.0,33,3.0
1911,TRAIN_2670,서울특별시 강남구 대치동,511,한보미도맨션2,126.33,201603,24,147000.0,1,1985,train,2016-03-24,120.1,75.3,1.5,0.7,61,160000.0,91000.0,4.0,31,3.0
1912,TRAIN_2378,서울특별시 강남구 대치동,316,은마,84.43,201603,24,110500.0,5,1979,train,2016-03-24,120.1,75.3,1.5,0.7,46,109000.0,55000.0,52.0,37,2.0
1913,TRAIN_1955,서울특별시 강남구 대치동,63,"대치우성아파트1동,2동,3동,5동,6동,7동",84.69,201603,24,104500.0,2,1984,train,2016-03-24,120.1,75.3,1.5,0.7,11,105000.0,65000.0,3.0,32,2.0
1914,TRAIN_1801,서울특별시 강남구 대치동,891-23,대우아이빌명문가(891-23),34.2,201603,24,23900.0,9,2004,train,2016-03-24,120.1,75.3,1.5,0.7,4,25100.0,13805.000000000002,5.0,12,0.0
1915,TRAIN_2379,서울특별시 강남구 대치동,316,은마,84.43,201603,25,112000.0,6,1979,train,2016-03-25,120.1,75.3,1.5,0.7,46,110500.0,55000.0,54.0,37,2.0
1916,TRAIN_2032,서울특별시 강남구 대치동,670,동부센트레빌,145.83,201603,25,197000.0,22,2005,train,2016-03-25,120.1,75.3,1.5,0.7,20,213000.0,160000.0,11.0,11,3.0
1917,TRAIN_2622,서울특별시 강남구 대치동,511,한보미도맨션1,84.48,201603,26,115000.0,14,1983,train,2016-03-26,120.1,75.3,1.5,0.7,60,109500.0,72000.0,8.0,33,3.0
1918,TRAIN_2328,서울특별시 강남구 대치동,889-74,아름빌(889-74),30.46,201603,26,21500.0,7,2003,train,2016-03-26,120.1,75.3,1.5,0.7,43,19000.0,10450.0,0.0,13,0.0
1919,TRAIN_2381,서울특별시 강남구 대치동,316,은마,84.43,201603,26,112800.0,9,1979,train,2016-03-26,120.1,75.3,1.5,0.7,46,112000.0,55000.0,55.0,37,2.0
1920,TRAIN_2380,서울특별시 강남구 대치동,316,은마,84.43,201603,26,114500.0,7,1979,train,2016-03-26,120.1,75.3,1.5,0.7,46,112000.0,55000.0,55.0,37,2.0
1921,TRAIN_2382,서울특별시 강남구 대치동,316,은마,84.43,201603,26,112000.0,13,1979,train,2016-03-26,120.1,75.3,1.5,0.7,46,112000.0,55000.0,55.0,37,2.0
1922,TRAIN_2671,서울특별시 강남구 대치동,511,한보미도맨션2,115.05,201603,27,142000.0,6,1985,train,2016-03-27,120.1,75.3,1.5,0.7,61,143000.0,85000.0,5.0,31,3.0
1923,TRAIN_2383,서울특별시 강남구 대치동,316,은마,76.79,201603,28,99000.0,8,1979,train,2016-03-28,120.1,75.3,1.5,0.7,46,97000.0,40000.0,57.0,37,2.0
1924,TRAIN_2384,서울특별시 강남구 대치동,316,은마,76.79,201603,28,97000.0,7,1979,train,2016-03-28,120.1,75.3,1.5,0.7,46,97000.0,40000.0,57.0,37,2.0
1925,TRAIN_2672,서울특별시 강남구 대치동,511,한보미도맨션2,126.33,201603,29,157750.0,10,1985,train,2016-03-29,120.1,75.3,1.5,0.7,61,147000.0,91000.0,5.0,31,3.0
1926,TRAIN_2385,서울특별시 강남구 대치동,316,은마,84.43,201603,30,115000.0,13,1979,train,2016-03-30,120.1,75.3,1.5,0.7,46,112000.0,55000.0,59.0,37,2.0
1927,TRAIN_2386,서울특별시 강남구 대치동,316,은마,84.43,201603,30,115500.0,9,1979,train,2016-03-30,120.1,75.3,1.5,0.7,46,112000.0,55000.0,59.0,37,2.0
1928,TRAIN_2387,서울특별시 강남구 대치동,316,은마,76.79,201603,30,94500.0,14,1979,train,2016-03-30,120.1,75.3,1.5,0.7,46,97000.0,40000.0,59.0,37,2.0
1929,TRAIN_2086,서울특별시 강남구 대치동,1027,래미안대치팰리스,94.49,201603,31,164500.0,19,2015,train,2016-03-31,120.1,75.3,1.5,0.7,22,155800.0,110000.0,7.0,1,3.0
1930,TRAIN_1738,서울특별시 강남구 대치동,503,개포우성1,127.61,201603,31,166500.0,1,1983,train,2016-03-31,120.1,75.3,1.5,0.7,0,170000.0,94000.0,5.0,33,3.0
1931,TRAIN_2624,서울특별시 강남구 대치동,511,한보미도맨션1,84.48,201604,01,120000.0,11,1983,train,2016-04-01,119.2,75.3,1.5,0.3,60,115000.0,72000.0,9.0,33,3.0
1932,TRAIN_1739,서울특별시 강남구 대치동,503,개포우성1,127.61,201604,01,179000.0,11,1983,train,2016-04-01,119.2,75.3,1.5,0.3,0,166500.0,94000.0,6.0,33,3.0
1933,TRAIN_2033,서울특별시 강남구 대치동,670,동부센트레빌,145.83,201604,01,219000.0,29,2005,train,2016-04-01,119.2,75.3,1.5,0.3,20,197000.0,160000.0,11.0,11,3.0
1934,TRAIN_2625,서울특별시 강남구 대치동,511,한보미도맨션1,128.01,201604,01,165000.0,13,1983,train,2016-04-01,119.2,75.3,1.5,0.3,60,159250.0,99000.0,9.0,33,3.0
1935,TRAIN_2186,서울특별시 강남구 대치동,893,롯데캐슬,105.18,201604,01,103000.0,18,2002,train,2016-04-01,119.2,75.3,1.5,0.3,24,94700.0,75000.0,2.0,14,1.0
1936,TRAIN_2673,서울특별시 강남구 대치동,511,한보미도맨션2,115.05,201604,01,145000.0,9,1985,train,2016-04-01,119.2,75.3,1.5,0.3,61,142000.0,85000.0,5.0,31,3.0
1937,TRAIN_2623,서울특별시 강남구 대치동,511,한보미도맨션1,128.01,201604,01,163000.0,3,1983,train,2016-04-01,119.2,75.3,1.5,0.3,60,159250.0,99000.0,9.0,33,3.0
1938,TRAIN_2390,서울특별시 강남구 대치동,316,은마,76.79,201604,01,100000.0,10,1979,train,2016-04-01,119.2,75.3,1.5,0.3,46,94500.0,40000.0,62.0,37,2.0
1939,TRAIN_2389,서울특별시 강남구 대치동,316,은마,76.79,201604,01,95000.0,2,1979,train,2016-04-01,119.2,75.3,1.5,0.3,46,94500.0,40000.0,62.0,37,2.0
1940,TRAIN_2388,서울특별시 강남구 대치동,316,은마,76.79,201604,01,100000.0,13,1979,train,2016-04-01,119.2,75.3,1.5,0.3,46,94500.0,40000.0,62.0,37,2.0
1941,TRAIN_2271,서울특별시 강남구 대치동,602,선경3차,76.6,201604,01,86700.0,4,1990,train,2016-04-01,119.2,75.3,1.5,0.3,34,81500.0,62000.0,3.0,26,1.0
1942,TRAIN_2278,서울특별시 강남구 대치동,890-49,선릉역대우아이빌(890-49),25.42,201604,01,20900.0,15,2004,train,2016-04-01,119.2,75.3,1.5,0.3,35,23470.0,12908.500000000002,7.0,12,0.0
1943,TRAIN_2393,서울특별시 강남구 대치동,316,은마,76.79,201604,02,96500.0,14,1979,train,2016-04-02,119.2,75.3,1.5,0.3,46,100000.0,40000.0,65.0,37,2.0
1944,TRAIN_2394,서울특별시 강남구 대치동,316,은마,76.79,201604,02,99750.0,13,1979,train,2016-04-02,119.2,75.3,1.5,0.3,46,100000.0,40000.0,65.0,37,2.0
1945,TRAIN_2391,서울특별시 강남구 대치동,316,은마,76.79,201604,02,99900.0,7,1979,train,2016-04-02,119.2,75.3,1.5,0.3,46,100000.0,40000.0,65.0,37,2.0
1946,TRAIN_1901,서울특별시 강남구 대치동,888,대치아이파크,84.95,201604,02,115700.0,11,2008,train,2016-04-02,119.2,75.3,1.5,0.3,10,118000.0,90000.0,4.0,8,2.0
1947,TRAIN_2219,서울특별시 강남구 대치동,506,선경1차(1동-7동),136.68,201604,02,174000.0,3,1983,train,2016-04-02,119.2,75.3,1.5,0.3,32,177500.0,97625.00000000001,6.0,33,3.0
1948,TRAIN_1740,서울특별시 강남구 대치동,503,개포우성1,84.81,201604,02,136000.0,12,1983,train,2016-04-02,119.2,75.3,1.5,0.3,0,110000.0,80000.0,7.0,33,3.0
1949,TRAIN_2087,서울특별시 강남구 대치동,1027,래미안대치팰리스,94.5,201604,02,156500.0,22,2015,train,2016-04-02,119.2,75.3,1.5,0.3,22,164500.0,110000.0,8.0,1,3.0
1950,TRAIN_2392,서울특별시 강남구 대치동,316,은마,76.79,201604,02,100500.0,8,1979,train,2016-04-02,119.2,75.3,1.5,0.3,46,100000.0,40000.0,65.0,37,2.0
1951,TRAIN_2395,서울특별시 강남구 대치동,316,은마,76.79,201604,02,90000.0,1,1979,train,2016-04-02,119.2,75.3,1.5,0.3,46,100000.0,40000.0,65.0,37,2.0
1952,TRAIN_2721,서울특별시 강남구 대치동,992,현대1,84.27,201604,03,77000.0,4,1990,train,2016-04-03,119.2,75.3,1.5,0.3,65,78500.0,60000.0,2.0,26,1.0
1953,TRAIN_2674,서울특별시 강남구 대치동,511,한보미도맨션2,126.33,201604,03,147500.0,1,1985,train,2016-04-03,119.2,75.3,1.5,0.3,61,157750.0,91000.0,6.0,31,3.0
1954,TRAIN_2626,서울특별시 강남구 대치동,511,한보미도맨션1,84.48,201604,03,121500.0,13,1983,train,2016-04-03,119.2,75.3,1.5,0.3,60,120000.0,72000.0,12.0,33,3.0
1955,TRAIN_2397,서울특별시 강남구 대치동,316,은마,76.79,201604,04,97000.0,14,1979,train,2016-04-04,119.2,75.3,1.5,0.3,46,90000.0,40000.0,70.0,37,2.0
1956,TRAIN_2396,서울특별시 강남구 대치동,316,은마,76.79,201604,04,100600.0,7,1979,train,2016-04-04,119.2,75.3,1.5,0.3,46,90000.0,40000.0,70.0,37,2.0
1957,TRAIN_2220,서울특별시 강남구 대치동,506,선경1차(1동-7동),84.35,201604,04,135000.0,11,1983,train,2016-04-04,119.2,75.3,1.5,0.3,32,134750.0,74112.5,7.0,33,3.0
1958,TRAIN_2675,서울특별시 강남구 대치동,511,한보미도맨션2,126.33,201604,05,157500.0,6,1985,train,2016-04-05,119.2,75.3,1.5,0.3,61,147500.0,91000.0,7.0,31,3.0
